,CUX2,COL5A2,PENK,CARTPT,GAD2,RXFP1,LAMP5,CBLN2,SLC17A7,totalReads,area,x,y,experimentName,ROI_ID,layerData,layerCoordinate,lateralCoordinate
821,1,0,3,1,1,11,2,1,10,30,42090,5874,-994,smFISH_Human_L2-L3_2018_04,822,4,-5940.942229,443.9790887
822,0,2,0,1,0,0,0,0,8,11,20230,6508,-736,smFISH_Human_L2-L3_2018_04,823,4,-6548.230788,128.1933923
823,3,7,0,1,2,0,2,1,13,29,23152,6682,-554,smFISH_Human_L2-L3_2018_04,824,4,-6704.569595,69.18486758
824,0,3,1,0,0,0,1,0,3,8,18318,6654,-686,smFISH_Human_L2-L3_2018_04,825,4,-6688.954108,64.84556386
825,1,0,1,1,0,0,2,0,0,5,15902,6344,-866,smFISH_Human_L2-L3_2018_04,826,4,-6397.01769,272.8675051
826,0,0,2,0,0,0,0,0,2,4,13632,6074,-904,smFISH_Human_L2-L3_2018_04,827,4,-6131.715813,335.7874091
827,0,0,2,0,1,4,0,1,15,23,14986,6056,-1036,smFISH_Human_L2-L3_2018_04,828,4,-6126.057076,468.8887941
828,3,3,0,4,1,1,3,1,1,17,11450,6258,-1004,smFISH_Human_L2-L3_2018_04,829,4,-6324.21048,418.2604559
829,1,1,0,0,1,1,1,1,0,6,6040,6286,-904,smFISH_Human_L2-L3_2018_04,830,4,-6342.798916,316.0916248
830,2,2,0,2,1,2,2,1,3,15,22808,5964,-696,smFISH_Human_L2-L3_2018_04,831,4,-6002.867396,138.9065175
831,4,9,6,2,2,0,2,1,2,28,35338,5584,-1330,smFISH_Human_L2-L3_2018_04,832,4,-5683.412436,805.4682387
832,0,2,1,0,0,0,0,0,5,8,28274,5798,452,smFISH_Human_L2-L3_2018_04,833,4,-5730.930815,988.7062243
833,2,0,2,0,1,1,1,1,4,12,22706,6020,730,smFISH_Human_L2-L3_2018_04,834,4,-5926.143176,1286.128708
834,4,5,8,4,5,9,3,5,20,63,35948,5922,502,smFISH_Human_L2-L3_2018_04,835,4,-5849.749284,1050.010151
835,4,2,12,7,4,6,3,3,20,61,39014,5832,1256,smFISH_Human_L2-L3_2018_04,836,4,-5690.088432,1792.387691
836,5,1,3,4,0,4,4,1,37,59,32560,5908,1416,smFISH_Human_L2-L3_2018_04,837,4,-5750.89499,1958.756445
837,1,1,0,1,0,0,0,0,6,9,21480,5640,1490,smFISH_Human_L2-L3_2018_04,838,4,-5477.179144,2007.537952
838,1,0,1,1,0,0,0,0,7,10,17280,5620,1312,smFISH_Human_L2-L3_2018_04,839,4,-5473.80267,1828.449707
839,1,3,0,1,2,1,1,2,0,11,13730,5660,1386,smFISH_Human_L2-L3_2018_04,840,4,-5506.754727,1905.845844
840,2,8,1,4,0,1,4,1,17,38,50918,5470,1022,smFISH_Human_L2-L3_2018_04,841,4,-5351.393765,1525.768258
841,2,1,6,1,9,3,7,13,5,47,30254,5402,1312,smFISH_Human_L2-L3_2018_04,842,4,-5256.745517,1808.196495
842,12,4,6,4,53,6,5,4,23,117,52892,5170,1380,smFISH_Human_L2-L3_2018_04,843,4,-5019.431399,1854.348519
843,1,0,1,1,0,10,0,0,80,93,45488,4934,1368,smFISH_Human_L2-L3_2018_04,844,4,-4785.566952,1820.474923
844,4,3,2,3,3,12,2,3,87,119,49344,5156,980,smFISH_Human_L2-L3_2018_04,845,4,-5042.653806,1454.777849
845,1,0,1,0,1,0,1,2,9,15,8808,5078,1226,smFISH_Human_L2-L3_2018_04,846,4,-4942.136613,1692.46734
846,3,3,1,1,1,0,2,1,4,16,13786,4932,1156,smFISH_Human_L2-L3_2018_04,847,4,-4803.271387,1609.206011
847,0,0,0,0,1,0,0,0,1,2,10062,5032,1176,smFISH_Human_L2-L3_2018_04,848,4,-4900.980795,1638.409976
848,0,0,1,1,0,0,0,0,9,11,24470,4990,694,smFISH_Human_L2-L3_2018_04,849,4,-4903.942482,1154.592625
849,1,0,0,1,1,0,1,0,1,5,19010,5188,776,smFISH_Human_L2-L3_2018_04,850,4,-5093.467954,1254.633096
850,4,1,3,2,3,9,6,3,117,148,41310,4812,648,smFISH_Human_L2-L3_2018_04,851,4,-4730.985944,1092.254549
851,1,0,1,0,0,0,0,0,7,9,25280,4590,1194,smFISH_Human_L2-L3_2018_04,852,4,-4459.220156,1615.268274
852,0,0,0,0,0,0,0,0,8,8,29324,4500,1036,smFISH_Human_L2-L3_2018_04,853,0,-4384.288339,1449.590204
853,1,2,0,0,0,0,0,0,2,5,21822,4450,786,smFISH_Human_L2-L3_2018_04,854,0,-4357.730749,1196.026219
854,2,0,2,1,0,0,0,0,1,6,18548,4298,844,smFISH_Human_L2-L3_2018_04,855,5,-4200.999678,1239.653864
855,1,0,0,2,1,0,3,1,2,10,14488,5294,700,smFISH_Human_L2-L3_2018_04,856,4,-5206.070258,1188.809687
856,0,0,1,0,0,0,1,0,1,3,9134,5388,768,smFISH_Human_L2-L3_2018_04,857,4,-5293.346193,1265.248624
857,0,0,0,0,0,0,0,0,0,0,9688,5322,822,smFISH_Human_L2-L3_2018_04,858,4,-5222.614792,1312.883368
858,2,0,0,1,0,2,1,0,26,32,25882,5068,258,smFISH_Human_L2-L3_2018_04,859,4,-5022.111557,727.7248829
859,10,7,10,12,6,18,8,10,112,193,49548,4888,234,smFISH_Human_L2-L3_2018_04,860,4,-4845.119767,687.1058469
860,3,3,3,4,3,8,3,5,25,57,38302,4632,138,smFISH_Human_L2-L3_2018_04,861,4,-4599.14581,567.7374573
861,1,0,0,1,2,1,0,0,1,6,13418,4842,56,smFISH_Human_L2-L3_2018_04,862,4,-4815.855743,505.6020814
862,2,0,0,0,0,0,0,0,1,3,10336,4894,-30,smFISH_Human_L2-L3_2018_04,863,4,-4875.620643,424.8050719
863,6,2,1,5,5,2,4,3,13,41,36204,5182,100,smFISH_Human_L2-L3_2018_04,864,4,-5150.297442,580.9993604
864,2,1,2,1,1,2,4,2,2,17,39528,4988,-222,smFISH_Human_L2-L3_2018_04,865,4,-4987.051785,242.3685062
865,6,4,7,4,3,9,7,6,14,60,17024,5330,-16,smFISH_Human_L2-L3_2018_04,866,4,-5308.434282,479.2509463
866,0,0,0,0,0,0,0,0,1,1,10736,5410,-90,smFISH_Human_L2-L3_2018_04,867,4,-5394.963227,413.0033669
867,3,1,0,3,1,3,3,1,1,16,34648,5506,-140,smFISH_Human_L2-L3_2018_04,868,4,-5495.19326,372.1384621
868,1,0,3,1,1,5,2,0,7,20,45380,4754,-624,smFISH_Human_L2-L3_2018_04,869,4,-4791.411499,179.6325346
869,1,0,0,1,0,0,1,0,2,5,25632,4858,-1214,smFISH_Human_L2-L3_2018_04,870,4,-4949.775439,757.4187082
870,2,1,2,3,0,1,3,0,7,19,64866,5118,-478,smFISH_Human_L2-L3_2018_04,871,4,-5140.273125,0.44669303
871,2,2,2,3,2,6,2,4,10,33,56380,4548,-844,smFISH_Human_L2-L3_2018_04,872,4,-4606.741468,417.8193935
872,2,5,4,2,3,23,3,3,86,131,62020,4172,-666,smFISH_Human_L2-L3_2018_04,873,5,-4215.830638,275.5213872
873,1,0,1,1,1,12,2,1,36,55,45962,4138,-308,smFISH_Human_L2-L3_2018_04,874,5,-4148.717825,77.77150882
874,2,2,0,1,0,6,3,5,53,72,44474,4158,-126,smFISH_Human_L2-L3_2018_04,875,5,-4151.72268,260.8424537
875,1,0,0,1,9,1,1,0,5,18,24248,4536,510,smFISH_Human_L2-L3_2018_04,876,4,-4469.000482,929.2097156
876,6,2,2,4,3,6,5,5,52,85,64498,3784,346,smFISH_Human_L2-L3_2018_04,877,5,-3735.489235,696.0547224
877,3,1,1,2,1,0,2,1,0,11,14756,4190,488,smFISH_Human_L2-L3_2018_04,878,5,-4126.54083,875.1598589
878,2,1,1,1,2,0,2,1,6,16,16970,4262,554,smFISH_Human_L2-L3_2018_04,879,5,-4192.097724,947.5635439
879,0,0,0,0,1,12,1,0,63,77,46670,3640,770,smFISH_Human_L2-L3_2018_04,880,5,-3552.720465,1104.842658
880,0,1,0,0,0,10,2,1,38,52,31230,3610,1528,smFISH_Human_L2-L3_2018_04,881,5,-3452.428495,1856.777177
881,0,0,1,1,0,12,2,1,61,78,43052,3676,-994,smFISH_Human_L2-L3_2018_04,882,5,-3752.448555,648.1834937
882,0,0,0,0,0,5,1,1,33,40,24152,3672,-1296,smFISH_Human_L2-L3_2018_04,883,5,-3776.523057,949.2489655
883,0,0,1,0,1,0,0,0,5,7,28256,3432,-198,smFISH_Human_L2-L3_2018_04,884,5,-3435.551757,121.7050822
884,1,1,1,2,0,0,3,0,1,9,35504,3010,152,smFISH_Human_L2-L3_2018_04,885,5,-2982.860277,430.9855767
885,5,1,2,4,1,14,5,2,25,59,26164,3296,562,smFISH_Human_L2-L3_2018_04,886,5,-3229.532427,865.783059
886,18,11,8,28,9,3,15,56,148,296,86206,2722,592,smFISH_Human_L2-L3_2018_04,887,5,-2655.227831,842.3260443
887,0,0,0,0,0,0,0,0,0,0,0,3162,652,smFISH_Human_L2-L3_2018_04,888,5,-3087.750557,942.9445878
888,7,5,2,6,8,3,7,7,6,51,26344,3142,540,smFISH_Human_L2-L3_2018_04,889,5,-3078.242377,829.5708938
889,17,11,4,16,12,5,17,13,24,119,37544,2982,640,smFISH_Human_L2-L3_2018_04,890,5,-2909.643911,914.273652
890,0,0,0,0,0,0,0,0,22,22,34204,3324,1164,smFISH_Human_L2-L3_2018_04,891,5,-3201.482732,1467.780746
891,0,0,0,0,0,0,0,0,22,22,36556,3166,1302,smFISH_Human_L2-L3_2018_04,892,5,-3031.34524,1590.504964
892,4,1,1,4,1,18,5,6,47,87,52602,2710,1028,smFISH_Human_L2-L3_2018_04,893,5,-2602.773307,1275.325493
893,3,2,0,1,2,0,1,1,1,11,16040,3550,-910,smFISH_Human_L2-L3_2018_04,894,5,-3619.189514,576.2527778
894,0,0,0,1,0,0,0,0,1,2,12074,3434,-932,smFISH_Human_L2-L3_2018_04,895,5,-3505.735115,608.9345666
895,0,0,1,1,0,2,2,0,10,16,32808,3056,-810,smFISH_Human_L2-L3_2018_04,896,5,-3118.035594,522.5801702
896,3,1,3,1,3,7,3,4,126,151,52556,2880,-558,smFISH_Human_L2-L3_2018_04,897,5,-2919.384822,288.0212846
897,4,1,3,5,40,11,7,3,18,92,47964,3066,-334,smFISH_Human_L2-L3_2018_04,898,5,-3083.769734,47.70981862
898,4,3,1,5,6,2,3,3,8,35,24990,3260,-352,smFISH_Human_L2-L3_2018_04,899,5,-3278.60297,47.6084681
899,1,2,3,0,1,0,0,1,0,8,23292,2552,330,smFISH_Human_L2-L3_2018_04,900,5,-2510.304096,565.6654022
900,0,0,1,0,0,0,0,0,3,4,16156,2442,418,smFISH_Human_L2-L3_2018_04,901,5,-2392.604236,643.0652924
901,0,0,0,0,0,0,0,0,1,1,15332,2614,-602,smFISH_Human_L2-L3_2018_04,902,5,-2658.623074,356.5436201
902,0,0,0,0,0,0,0,0,0,0,21162,2272,694,smFISH_Human_L2-L3_2018_04,903,5,-2197.697803,902.0778062
903,0,0,1,0,0,11,0,0,43,55,35928,2054,-720,smFISH_Human_L2-L3_2018_04,904,5,-2112.007815,526.0598714
904,0,0,0,0,1,0,0,0,8,9,24558,2184,-1138,smFISH_Human_L2-L3_2018_04,905,5,-2280.279707,930.1744224
905,1,3,2,2,1,1,1,1,20,32,22928,2302,-1186,smFISH_Human_L2-L3_2018_04,906,5,-2402.228782,967.0040751
906,0,0,1,2,0,0,1,0,1,5,17910,1738,-676,smFISH_Human_L2-L3_2018_04,907,5,-1793.286708,511.6080381
907,0,0,1,0,0,0,0,0,4,5,22468,1444,-90,smFISH_Human_L2-L3_2018_04,908,5,-1446.116134,44.54355332
908,0,0,2,1,24,3,0,1,2,33,26256,1600,-924,smFISH_Human_L2-L3_2018_04,909,5,-1678.923907,771.3562815
909,2,0,0,0,0,1,2,0,38,43,38810,1706,-848,smFISH_Human_L2-L3_2018_04,910,5,-1777.404706,685.8370885
910,0,0,1,0,0,0,0,0,3,4,8244,1546,-646,smFISH_Human_L2-L3_2018_04,911,5,-1599.329966,499.5754792
911,0,1,0,1,0,0,0,0,1,3,18388,1476,-572,smFISH_Human_L2-L3_2018_04,912,5,-1522.757772,432.3988534
912,0,0,0,0,0,1,0,0,0,1,18400,1886,-222,smFISH_Human_L2-L3_2018_04,913,5,-1898.467901,45.82169598
913,4,1,2,4,1,2,4,1,4,23,25082,2134,-190,smFISH_Human_L2-L3_2018_04,914,5,-2142.422355,9.080255802
914,7,2,4,7,4,39,9,4,99,175,56270,2116,-384,smFISH_Human_L2-L3_2018_04,915,5,-2142.523706,185.7529799
915,3,3,0,4,4,1,4,3,10,32,24674,1904,-340,smFISH_Human_L2-L3_2018_04,916,5,-1927.352799,161.6390637
916,10,4,5,8,4,18,9,4,44,106,24654,1760,50,smFISH_Human_L2-L3_2018_04,917,5,-1747.742787,213.295922
917,20,6,5,2,56,1,4,3,22,119,46612,2572,1478,smFISH_Human_L2-L3_2018_04,918,5,-2423.563066,1710.558408
918,3,3,5,2,14,1,2,2,4,36,34922,1812,1320,smFISH_Human_L2-L3_2018_04,919,5,-1681.528991,1482.634227
919,0,0,0,0,0,0,0,0,4,4,18902,1986,1488,smFISH_Human_L2-L3_2018_04,920,5,-1839.168463,1666.073037
920,3,4,2,3,2,7,12,7,67,107,43198,2166,1514,smFISH_Human_L2-L3_2018_04,921,5,-2015.974444,1708.683423
921,8,4,2,4,3,5,7,4,37,74,34042,2358,1482,smFISH_Human_L2-L3_2018_04,922,5,-2210.116995,1694.659514
922,2,0,2,1,1,9,4,1,13,33,42622,1068,94,smFISH_Human_L2-L3_2018_04,923,5,-1054.647875,192.8156096
923,2,0,1,1,0,0,1,0,2,7,24040,1272,276,smFISH_Human_L2-L3_2018_04,924,5,-1240.856932,392.9810087
924,1,0,0,0,0,0,0,0,2,3,21100,1122,308,smFISH_Human_L2-L3_2018_04,925,5,-1088.532732,410.9069127
925,4,10,5,7,7,11,7,7,29,87,73790,952,562,smFISH_Human_L2-L3_2018_04,926,5,-895.6702011,648.0145761
926,3,2,0,7,3,0,5,2,0,22,29948,1556,622,smFISH_Human_L2-L3_2018_04,927,5,-1491.483629,763.8694811
927,3,1,0,5,1,0,6,3,1,20,22368,1108,738,smFISH_Human_L2-L3_2018_04,928,5,-1034.644286,837.7465023
928,3,2,1,4,1,1,6,2,9,29,29460,1246,1464,smFISH_Human_L2-L3_2018_04,929,5,-1104.598666,1573.427401
929,0,0,0,0,0,1,0,0,1,2,9684,1122,1468,smFISH_Human_L2-L3_2018_04,930,5,-980.7633465,1565.889925
930,1,0,0,0,0,1,0,1,2,5,13348,1064,1460,smFISH_Human_L2-L3_2018_04,931,5,-923.757433,1552.536056
931,0,0,3,0,42,3,0,1,4,53,53498,264,536,smFISH_Human_L2-L3_2018_04,932,5,-213.0613143,558.2086316
932,0,0,1,0,0,0,2,0,2,5,24520,524,1616,smFISH_Human_L2-L3_2018_04,933,5,-371.5998028,1657.69285
933,3,1,0,2,1,0,5,1,0,13,18714,720,1288,smFISH_Human_L2-L3_2018_04,934,5,-597.2248278,1349.320757
934,0,1,0,1,0,0,2,0,1,5,24452,114,1352,smFISH_Human_L2-L3_2018_04,935,5,12.10012591,1356.743744
935,5,3,0,3,4,1,4,4,1,25,15360,276,850,smFISH_Human_L2-L3_2018_04,936,5,-195.8373566,871.9654407
936,2,0,1,1,0,0,3,1,0,8,12194,248,1226,smFISH_Human_L2-L3_2018_04,937,5,-133.0263106,1243.737915
937,2,3,0,2,1,0,2,2,0,12,17600,250,1448,smFISH_Human_L2-L3_2018_04,938,5,-114.3928299,1464.963577
938,0,0,0,0,0,0,0,0,0,0,13516,270,1344,smFISH_Human_L2-L3_2018_04,939,5,-143.9684129,1363.271468
939,0,0,0,1,0,0,1,0,0,2,12420,844,1306,smFISH_Human_L2-L3_2018_04,940,5,-719.0162456,1378.763083
940,0,0,0,0,0,0,0,0,0,0,98,544,1462,smFISH_Human_L2-L3_2018_04,941,5,-405.8206181,1506.216992
941,9,4,1,7,2,0,8,2,1,34,43160,496,1350,smFISH_Human_L2-L3_2018_04,942,5,-368.4335375,1390.241968
942,0,0,0,0,0,0,0,0,0,0,0,102,138,smFISH_Human_L2-L3_2018_04,943,5,-88.7380104,146.8794251
943,1,0,0,2,1,0,0,1,0,5,11234,92,56,smFISH_Human_L2-L3_2018_04,944,5,-86.399441,64.30502775
944,3,0,0,2,0,0,2,0,2,9,18420,156,-336,smFISH_Human_L2-L3_2018_04,945,5,-186.5412617,320.0536794
945,3,1,0,2,2,2,2,1,1,14,21340,94,-444,smFISH_Human_L2-L3_2018_04,946,5,-134.8431125,433.3466684
946,5,1,1,3,1,1,1,1,8,22,19904,90,-644,smFISH_Human_L2-L3_2018_04,947,5,-149.441341,632.8532892
947,0,1,0,1,0,0,0,0,2,4,20560,456,-1094,smFISH_Human_L2-L3_2018_04,948,5,-555.6654843,1046.903945
948,2,1,2,3,1,6,1,6,8,30,20776,542,-1272,smFISH_Human_L2-L3_2018_04,949,5,-657.8305616,1216.144297
949,1,0,0,1,0,0,1,0,0,3,23198,636,-1190,smFISH_Human_L2-L3_2018_04,950,5,-743.8058319,1125.76591
950,3,2,2,4,1,1,4,1,0,18,41178,822,-1212,smFISH_Human_L2-L3_2018_04,951,5,-931.0452861,1130.390497
951,1,3,2,2,3,10,5,2,35,63,49392,480,-182,smFISH_Human_L2-L3_2018_04,952,5,-494.8326502,136.6186234
952,3,3,3,3,3,5,2,1,12,35,21340,88,-102,smFISH_Human_L2-L3_2018_04,953,5,-97.09567453,93.38324254
953,4,2,1,2,3,2,4,1,2,21,21212,238,-764,smFISH_Human_L2-L3_2018_04,954,5,-307.9497997,738.5844033
954,1,0,1,0,1,0,1,1,0,5,16660,124,-1168,smFISH_Human_L2-L3_2018_04,955,5,-231.9763242,1151.428237
955,3,1,2,0,1,0,1,1,5,14,23248,232,902,smFISH_Human_L2-L3_2018_04,956,5,-147.1966147,919.652737
956,0,0,0,0,0,0,1,0,0,1,15126,796,1044,smFISH_Human_L2-L3_2018_04,957,5,-695.5648615,1113.436807
