sample_id,cluster_label,cluster_id,cluster
G18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
G23_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
H11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
I13_BCH1_1NeuNP_H200.1030_MTG_layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
I16_BCH1_1NeuNP_H200.1030_MTG_layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
I22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
J05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
J10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
K06_BCH1_1NeuNP_H200.1025_MTG_layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
M07_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
N11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
B06_BCH1_1NeuNP_H200.1025_MTG_layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
B10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
B11_BCH1_1NeuNP_H200.1025_MTG_layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
B12_BCH1_1NeuNP_H200.1025_MTG_layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
C01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
C03_BCH1_1NeuNP_H200.1025_MTG_layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
C04_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
D02_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
D02_BCH1_1NeuNP_H200.1025_MTG_layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
D09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
D11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
G16_BCH1_1NeuNP_H200.1030_MTG_layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
I13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
I21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
I22_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
J06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
K03_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
K15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
L08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
L12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
M06_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
N08_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i9_i22_TAC3_Vip.Mybpc1,08,08. i9_i22_TAC3_Vip.Mybpc1
