sample_id,cc.min.diff
SM-D9D6U_S25_E1-50,0.366366576
SM-D9D6U_S30_E1-50,0.521725012
SM-D9D6U_S41_E1-50,0.559411185
SM-D9D6U_S42_E1-50,0.05293121
SM-D9D6U_S44_E1-50,0.114835474
SM-D9D6U_S46_E1-50,0.655763113
SM-D9D6U_S58_E1-50,0.141487868
SM-D9D6U_S67_E1-50,0.792118522
SM-D9D6U_S71_E1-50,0.692418379
SM-D9D6U_S73_E1-50,0.358806855
SM-D9D6U_S75_E1-50,0.691320434
SM-D9D6U_S77_E1-50,0.029383003
SM-D9D6U_S78_E1-50,0.382314774
SM-D9D6U_S85_E1-50,0.01284674
SM-D9D6U_S91_E1-50,0.709088234
SM-D9D6U_S92_E1-50,0.588755786
SM-D9D6V_S03_E1-50,0.458827199
SM-D9D6V_S04_E1-50,0.316899934
SM-D9D6V_S14_E1-50,0.411365198
SM-D9D6V_S20_E1-50,0.768266571
SM-D9D6V_S30_E1-50,0.609290823
SM-D9D6V_S33_E1-50,0.599335459
SM-D9D6V_S35_E1-50,0.586852307
SM-D9D6V_S49_E1-50,0.337142803
SM-D9D6V_S67_E1-50,0.611793753
SM-D9D6V_S74_E1-50,0.602315298
SM-D9D6V_S75_E1-50,0.421317062
SM-D9D6V_S78_E1-50,0.517774671
SM-D9D6V_S81_E1-50,0.442272948
SM-D9D6V_S85_E1-50,0.228911731
SM-D9D6V_S86_E1-50,0.606197509
SM-D9D6V_S89_E1-50,0.774793001
SM-D9D6V_S93_E1-50,0.451264117
SM-D9D6V_S94_E1-50,0.624765551
SM-D9D6W_S13_E1-50,0.309508322
SM-D9D6W_S14_E1-50,0.670409159
SM-D9D6W_S15_E1-50,0.455594097
SM-D9D6W_S31_E1-50,0.466274928
SM-D9D6W_S34_E1-50,0.326424626
SM-D9D6W_S36_E1-50,0.135904822
SM-D9D6W_S37_E1-50,0.567253451
SM-D9D6W_S47_E1-50,0.557837751
SM-D9D6W_S51_E1-50,0.593594974
SM-D9D6W_S54_E1-50,0.571972487
SM-D9D6W_S55_E1-50,0.513824449
SM-D9D6W_S62_E1-50,0.753713156
SM-D9D6W_S76_E1-50,0.150133535
SM-D9D6W_S82_E1-50,0.497433206
SM-D9D6W_S84_E1-50,0.260674493
SM-D9D6W_S85_E1-50,0.428441176
SM-D9D6W_S89_E1-50,0.280754581
SM-D9D6W_S92_E1-50,0.673101012
SM-D9D6W_S93_E1-50,0.555825644
SM-D9D6W_S95_E1-50,0.754209174
SM-D9D6X_S02_E1-50,0.646454814
SM-D9D6X_S12_E1-50,0.636459105
SM-D9D6X_S13_E1-50,0.583606428
SM-D9D6X_S15_E1-50,0.039187209
SM-D9D6X_S19_E1-50,0.27639923
SM-D9D6X_S21_E1-50,0.741648826
SM-D9D6X_S27_E1-50,0.221067689
SM-D9D6X_S33_E1-50,0.599143003
SM-D9D6X_S34_E1-50,0.515279874
SM-D9D6X_S35_E1-50,0.589358817
SM-D9D6X_S38_E1-50,0.406036828
SM-D9D6X_S58_E1-50,0.689092859
SM-D9D6X_S66_E1-50,0.516934277
SM-D9D6X_S68_E1-50,0.589222856
SM-D9D6X_S71_E1-50,0.81556715
SM-D9D6X_S83_E1-50,0.541134055
SM-D9D6X_S86_E1-50,0.552646506
SM-D9D6Y_S04_E1-50,0.557487452
SM-D9D6Y_S21_E1-50,0.60742675
SM-D9D6Y_S28_E1-50,0.501243441
SM-D9D6Y_S33_E1-50,0.501094644
SM-D9D6Y_S34_E1-50,0.820056175
SM-D9D6Y_S35_E1-50,0.50766517
SM-D9D6Y_S41_E1-50,0.686104387
SM-D9D6Y_S45_E1-50,0.621364506
SM-D9D6Y_S50_E1-50,0.887048446
SM-D9D6Y_S61_E1-50,0.23569069
SM-D9D6Y_S66_E1-50,0.51244118
SM-D9D6Y_S71_E1-50,0.709712434
SM-D9D6Y_S75_E1-50,0.797259056
SM-D9D6Y_S77_E1-50,0.496008141
SM-D9D6Y_S79_E1-50,0.549236962
SM-D9D6Y_S89_E1-50,0.569230412
SM-D9D6Y_S91_E1-50,0.622405954
SM-D9D6Y_S93_E1-50,0.826066719
SM-D9D6Z_S01_E1-50,0.552592672
SM-D9D6Z_S02_E1-50,0.311486907
SM-D9D6Z_S04_E1-50,0.854118562
SM-D9D6Z_S07_E1-50,0.33817967
SM-D9D6Z_S09_E1-50,0.106597661
SM-D9D6Z_S10_E1-50,0.569653326
SM-D9D6Z_S18_E1-50,0.369377303
SM-D9D6Z_S20_E1-50,0.315052176
SM-D9D6Z_S23_E1-50,0.394543256
SM-D9D6Z_S26_E1-50,0.32532466
SM-D9D6Z_S29_E1-50,0.181887619
SM-D9D6Z_S33_E1-50,0.428005316
SM-D9D6Z_S35_E1-50,0.456875217
SM-D9D6Z_S41_E1-50,0.520339696
SM-D9D6Z_S43_E1-50,0.327743594
SM-D9D6Z_S50_E1-50,0.426802786
SM-D9D6Z_S53_E1-50,0.310154771
SM-D9D6Z_S58_E1-50,0.614272253
SM-D9D6Z_S60_E1-50,0.617275019
SM-D9D6Z_S65_E1-50,0.121430246
SM-D9D6Z_S69_E1-50,0.734752041
SM-D9D6Z_S73_E1-50,0.565501345
SM-D9D6Z_S76_E1-50,0.43272307
SM-D9D6Z_S84_E1-50,0.630892419
SM-D9D73_S13_E1-50,0.320172671
SM-D9D73_S18_E1-50,0.24398292
SM-D9D73_S21_E1-50,0.860087988
SM-D9D73_S29_E1-50,0.536118703
SM-D9D73_S36_E1-50,0.806610566
SM-D9D73_S41_E1-50,0.061297888
SM-D9D73_S42_E1-50,0.446643069
SM-D9D73_S45_E1-50,0.392329736
SM-D9D73_S50_E1-50,0.154157909
SM-D9D73_S51_E1-50,0.750648146
SM-D9D73_S52_E1-50,0.178043065
SM-D9D73_S63_E1-50,0.622064766
SM-D9D73_S73_E1-50,0.641090967
SM-D9D73_S74_E1-50,0.560849202
SM-D9D73_S75_E1-50,0.876628667
SM-D9D73_S77_E1-50,0.870240335
SM-D9D73_S78_E1-50,0.689956383
SM-D9D73_S79_E1-50,0.492791831
SM-D9D73_S86_E1-50,0.425122748
SM-D9D73_S87_E1-50,0.501669066
SM-D9D74_S02_E1-50,0.502319584
SM-D9D74_S04_E1-50,0.725676839
SM-D9D74_S13_E1-50,0.818468417
SM-D9D74_S15_E1-50,0.430501834
SM-D9D74_S30_E1-50,0.277243677
SM-D9D74_S36_E1-50,0.584486315
SM-D9D74_S39_E1-50,0.255931161
SM-D9D74_S42_E1-50,0.811618097
SM-D9D74_S45_E1-50,0.800802201
SM-D9D74_S47_E1-50,0.442927323
SM-D9D74_S51_E1-50,0.421601974
SM-D9D74_S52_E1-50,0.551378272
SM-D9D74_S55_E1-50,0.603133991
SM-D9D74_S57_E1-50,0.626607176
SM-D9D74_S60_E1-50,0.521952252
SM-D9D74_S66_E1-50,0.57238791
SM-D9D74_S69_E1-50,0.434169468
SM-D9D74_S71_E1-50,0.293010506
SM-D9D74_S83_E1-50,0.480298713
SM-D9D74_S89_E1-50,0.6819801
SM-D9D74_S92_E1-50,0.332562698
SM-D9D75_S03_E1-50,0.530644583
SM-D9D75_S04_E1-50,0.671972656
SM-D9D75_S06_E1-50,0.464630896
SM-D9D75_S09_E1-50,0.321546163
SM-D9D75_S10_E1-50,0.268154579
SM-D9D75_S18_E1-50,0.523779969
SM-D9D75_S33_E1-50,0.775138923
SM-D9D75_S41_E1-50,0.322633995
SM-D9D75_S44_E1-50,0.43071436
SM-D9D75_S55_E1-50,0.726911828
SM-D9D75_S59_E1-50,0.499808475
SM-D9D75_S63_E1-50,0.649433573
SM-D9D75_S67_E1-50,0.331582522
SM-D9D75_S69_E1-50,0.548027756
SM-D9D75_S71_E1-50,0.754499888
SM-D9D75_S73_E1-50,0.458025381
SM-D9D75_S74_E1-50,0.450887428
SM-D9D75_S76_E1-50,0.321999639
SM-D9D75_S77_E1-50,0.511565361
SM-D9D75_S81_E1-50,0.258518267
SM-D9D75_S82_E1-50,0.829127393
SM-D9D75_S84_E1-50,0.458237725
SM-D9D75_S89_E1-50,0.193551486
SM-D9D76_S02_E1-50,0.78633319
SM-D9D76_S05_E1-50,0.417298657
SM-D9D76_S09_E1-50,0.886883598
SM-D9D76_S21_E1-50,0.48681475
SM-D9D76_S22_E1-50,0.205953587
SM-D9D76_S29_E1-50,0.038748657
SM-D9D76_S30_E1-50,0.530840107
SM-D9D76_S42_E1-50,0.616739921
SM-D9D76_S46_E1-50,0.531303498
SM-D9D76_S49_E1-50,0.431378142
SM-D9D76_S54_E1-50,0.185727897
SM-D9D76_S78_E1-50,0.673082121
SM-D9D76_S93_E1-50,0.356538012
SM-D9D79_S14_E1-50,0.823626336
SM-D9D79_S17_E1-50,0.304878961
SM-D9D79_S22_E1-50,0.403601574
SM-D9D79_S26_E1-50,0.567269538
SM-D9D79_S29_E1-50,0.432613634
SM-D9D79_S30_E1-50,0.596604365
SM-D9D79_S38_E1-50,0.67373396
SM-D9D79_S49_E1-50,0.644188968
SM-D9D79_S53_E1-50,0.299942239
SM-D9D79_S68_E1-50,0.430796401
SM-D9D79_S75_E1-50,0.900261442
SM-D9D79_S78_E1-50,0.866538554
SM-D9D79_S83_E1-50,0.87107474
SM-D9D79_S89_E1-50,0.899036838
SM-D9D79_S91_E1-50,0.143114155
SM-D9D79_S92_E1-50,0.830409395
SM-D9D79_S95_E1-50,0.407414623
SM-D9D7C_S01_E1-50,0.462166279
SM-D9D7C_S11_E1-50,0.617875206
SM-D9D7C_S12_E1-50,0.462479966
SM-D9D7C_S26_E1-50,0.295935639
SM-D9D7C_S28_E1-50,0.602718135
SM-D9D7C_S29_E1-50,0.305286587
SM-D9D7C_S30_E1-50,0.574140575
SM-D9D7C_S31_E1-50,0.146622315
SM-D9D7C_S34_E1-50,0.27468556
SM-D9D7C_S36_E1-50,0.609016056
SM-D9D7C_S37_E1-50,0.637270114
SM-D9D7C_S38_E1-50,0.03898364
SM-D9D7C_S39_E1-50,0.53148789
SM-D9D7C_S41_E1-50,0.635551398
SM-D9D7C_S58_E1-50,0.386654971
SM-D9D7C_S60_E1-50,0.8672536
SM-D9D7C_S63_E1-50,0.683697997
SM-D9D7C_S67_E1-50,0.699874376
SM-D9D7C_S71_E1-50,0.315267748
SM-D9D7C_S77_E1-50,0.872204545
SM-D9D7C_S78_E1-50,0.856755556
SM-D9D7C_S79_E1-50,0.726392258
SM-D9D7D_S05_E1-50,0.280108911
SM-D9D7D_S09_E1-50,0.681672454
SM-D9D7D_S13_E1-50,0.456725029
SM-D9D7D_S17_E1-50,0.255912485
SM-D9D7D_S19_E1-50,0.390820019
SM-D9D7D_S22_E1-50,0.609702894
SM-D9D7D_S30_E1-50,0.855158933
SM-D9D7D_S33_E1-50,0.534862696
SM-D9D7D_S35_E1-50,0.28105431
SM-D9D7D_S44_E1-50,0.619256521
SM-D9D7D_S45_E1-50,0.519539083
SM-D9D7D_S54_E1-50,0.609367271
SM-D9D7D_S60_E1-50,0.375558719
SM-D9D7D_S63_E1-50,0.42677088
SM-D9D7D_S68_E1-50,0.760719285
SM-D9D7D_S76_E1-50,0.348748807
SM-D9D7D_S81_E1-50,0.527894408
SM-D9D7D_S87_E1-50,0.340030386
SM-D9D7E_S13_E1-50,0.684617016
SM-D9D7E_S21_E1-50,0.205187673
SM-D9D7E_S25_E1-50,0.51104007
SM-D9D7E_S26_E1-50,0.608888823
SM-D9D7E_S29_E1-50,0.391252395
SM-D9D7E_S30_E1-50,0.354389962
SM-D9D7E_S31_E1-50,0.389029034
SM-D9D7E_S37_E1-50,0.358554092
SM-D9D7E_S43_E1-50,0.425969029
SM-D9D7E_S45_E1-50,0.680728042
SM-D9D7E_S54_E1-50,0.532925981
SM-D9D7E_S58_E1-50,0.631132627
SM-D9D7E_S62_E1-50,0.748149004
SM-D9D7E_S71_E1-50,0.2926372
SM-D9D7E_S75_E1-50,0.448751324
SM-D9D7E_S76_E1-50,0.294488299
SM-D9D7E_S77_E1-50,0.425577833
SM-D9D7E_S79_E1-50,0.895107976
SM-D9D7E_S81_E1-50,0.398570731
SM-D9D7E_S86_E1-50,0.846017344
SM-D9D7E_S87_E1-50,0.421786341
SM-D9D7E_S94_E1-50,0.57859565
SM-D9D7E_S95_E1-50,0.218012667
SM-D9D7F_S01_E1-50,0.296159121
SM-D9D7F_S18_E1-50,0.217539821
SM-D9D7F_S21_E1-50,0.613939314
SM-D9D7F_S22_E1-50,0.630865734
SM-D9D7F_S36_E1-50,0.852113532
SM-D9D7F_S42_E1-50,0.789192858
SM-D9D7F_S47_E1-50,0.252431675
SM-D9D7F_S49_E1-50,0.460562198
SM-D9D7F_S50_E1-50,0.416595738
SM-D9D7F_S51_E1-50,0.345773375
SM-D9D7F_S55_E1-50,0.266666244
SM-D9D7F_S69_E1-50,0.520127489
SM-D9D7F_S71_E1-50,0.570038243
SM-D9D7F_S78_E1-50,0.735087185
SM-D9D7F_S82_E1-50,0.787049183
SM-D9D7F_S83_E1-50,0.124391921
SM-D9D7F_S84_E1-50,0.282235019
SM-D9D7F_S86_E1-50,0.336630344
SM-D9D7F_S92_E1-50,0.365798975
SM-D9D7F_S93_E1-50,0.501773243
SM-D9D7F_S94_E1-50,0.474863104
SM-D9D7H_S04_E1-50,0.367333257
SM-D9D7H_S12_E1-50,0.818316743
SM-D9D7H_S20_E1-50,0.638002574
SM-D9D7H_S22_E1-50,0.124508202
SM-D9D7H_S41_E1-50,0.789712649
SM-D9D7H_S45_E1-50,0.859435546
SM-D9D7H_S46_E1-50,0.31252413
SM-D9D7H_S47_E1-50,0.750706182
SM-D9D7H_S52_E1-50,0.514960134
SM-D9D7H_S53_E1-50,0.835347004
SM-D9D7H_S54_E1-50,0.41160105
SM-D9D7H_S55_E1-50,0.79793385
SM-D9D7H_S57_E1-50,0.552704168
SM-D9D7H_S60_E1-50,0.462658472
SM-D9D7H_S62_E1-50,0.566969789
SM-D9D7H_S65_E1-50,0.872639171
SM-D9D7H_S67_E1-50,0.619570054
SM-D9D7H_S69_E1-50,0.46381067
SM-D9D7H_S70_E1-50,0.3760104
SM-D9D7H_S75_E1-50,0.356180983
SM-D9D7H_S82_E1-50,0.58472473
SM-D9D7H_S83_E1-50,0.411946815
SM-D9D7H_S94_E1-50,0.840556258
SM-D9D7I_S05_E1-50,0.378281303
SM-D9D7I_S11_E1-50,0.019768345
SM-D9D7I_S12_E1-50,0.475110591
SM-D9D7I_S15_E1-50,0.799736191
SM-D9D7I_S18_E1-50,0.8679767
SM-D9D7I_S25_E1-50,0.533898316
SM-D9D7I_S26_E1-50,0.317882594
SM-D9D7I_S27_E1-50,0.621675713
SM-D9D7I_S30_E1-50,0.216616705
SM-D9D7I_S43_E1-50,0.407826194
SM-D9D7I_S46_E1-50,0.855985502
SM-D9D7I_S49_E1-50,0.582239748
SM-D9D7I_S50_E1-50,0.699686039
SM-D9D7I_S54_E1-50,0.729397468
SM-D9D7I_S62_E1-50,0.793787331
SM-D9D7I_S65_E1-50,0.226587855
SM-D9D7I_S75_E1-50,0.598863438
SM-D9D7I_S76_E1-50,0.485851264
SM-D9D7I_S77_E1-50,0.607513352
SM-D9D7I_S78_E1-50,0.309955484
SM-D9D7I_S81_E1-50,0.535778039
SM-D9D7I_S82_E1-50,0.434835925
SM-D9D7I_S89_E1-50,0.405671479
SM-D9D7I_S93_E1-50,0.376553521
SM-D9D7J_S03_E1-50,0.874966143
SM-D9D7J_S07_E1-50,0.881979655
SM-D9D7J_S09_E1-50,0.594509452
SM-D9D7J_S10_E1-50,0.705236638
SM-D9D7J_S12_E1-50,0.503508998
SM-D9D7J_S20_E1-50,0.865926455
SM-D9D7J_S23_E1-50,0.528107893
SM-D9D7J_S36_E1-50,0.612851879
SM-D9D7J_S38_E1-50,0.490138712
SM-D9D7J_S67_E1-50,0.577451069
SM-D9D7J_S68_E1-50,0.319224773
SM-D9D7J_S73_E1-50,0.642934032
SM-D9D7J_S79_E1-50,0.493257171
SM-D9D7J_S91_E1-50,0.344604699
SM-D9D7J_S92_E1-50,0.218901817
SM-D9D7K_S01_E1-50,0.552339132
SM-D9D7K_S02_E1-50,0.479847785
SM-D9D7K_S03_E1-50,0.467403934
SM-D9D7K_S04_E1-50,0.61905015
SM-D9D7K_S06_E1-50,0.428712822
SM-D9D7K_S07_E1-50,0.505251949
SM-D9D7K_S11_E1-50,0.343400012
SM-D9D7K_S20_E1-50,0.853465341
SM-D9D7K_S21_E1-50,0.436531763
SM-D9D7K_S26_E1-50,0.573552816
SM-D9D7K_S29_E1-50,0.892632518
SM-D9D7K_S44_E1-50,0.617529098
SM-D9D7K_S45_E1-50,0.403712293
SM-D9D7K_S46_E1-50,0.605051825
SM-D9D7K_S59_E1-50,0.692512574
SM-D9D7K_S60_E1-50,0.402952713
SM-D9D7K_S63_E1-50,0.536925782
SM-D9D7K_S65_E1-50,0.517662762
SM-D9D7K_S74_E1-50,0.321821405
SM-D9D7K_S76_E1-50,0.322670156
SM-D9D7K_S77_E1-50,0.332136902
SM-D9D7K_S79_E1-50,0.220182088
SM-D9D7L_S02_E1-50,0.109732
SM-D9D7L_S05_E1-50,0.686656767
SM-D9D7L_S09_E1-50,0.397899239
SM-D9D7L_S12_E1-50,0.853359992
SM-D9D7L_S14_E1-50,0.791893096
SM-D9D7L_S19_E1-50,0.440424869
SM-D9D7L_S26_E1-50,0.462179714
SM-D9D7L_S28_E1-50,0.87491798
SM-D9D7L_S35_E1-50,0.259233807
SM-D9D7L_S46_E1-50,0.602407986
SM-D9D7L_S65_E1-50,0.113420779
SM-D9D7L_S71_E1-50,0.685004361
SM-D9D7L_S78_E1-50,0.54070428
SM-D9D7L_S94_E1-50,0.376878759
SM-D9D7L_S95_E1-50,0.468696623
SM-D9D7R_S01_E1-50,0.354482779
SM-D9D7R_S03_E1-50,0.492863309
SM-D9D7R_S05_E1-50,0.384007437
SM-D9D7R_S19_E1-50,0.589879506
SM-D9D7R_S20_E1-50,0.497572077
SM-D9D7R_S22_E1-50,0.7574326
SM-D9D7R_S23_E1-50,0.40941559
SM-D9D7R_S52_E1-50,0.084980997
SM-D9D7R_S83_E1-50,0.31583557
SM-D9D7R_S90_E1-50,0.224387422
SM-D9D7R_S95_E1-50,0.831360276
SM-D9D7S_S27_E1-50,0.384218938
SM-D9D7S_S28_E1-50,0.78839763
SM-D9D7S_S29_E1-50,0.650100259
SM-D9D7S_S30_E1-50,0.717700267
SM-D9D7S_S31_E1-50,0.412064248
SM-D9D7S_S47_E1-50,0.431315203
SM-D9D7S_S61_E1-50,0.565280288
SM-D9D7S_S94_E1-50,0.43109831
SM-D9D7S_S95_E1-50,0.550603477
SM-D9D7T_S17_E1-50,0.497388507
SM-D9D7T_S18_E1-50,0.420522645
SM-D9D7T_S19_E1-50,0.398209164
SM-D9D7T_S20_E1-50,0.101152577
SM-D9D7T_S21_E1-50,0.243325274
SM-D9D7T_S22_E1-50,0.386125129
SM-D9D7T_S23_E1-50,0.825204462
SM-D9D7T_S35_E1-50,0.5549718
SM-D9D7T_S37_E1-50,0.32037113
SM-D9D7T_S42_E1-50,0.671161422
SM-D9D7T_S44_E1-50,0.317530736
SM-D9D7T_S53_E1-50,0.398544001
SM-D9D7T_S61_E1-50,0.265331304
SM-D9D7T_S64_E1-50,0.575926299
SM-D9D7T_S77_E1-50,0.563629096
SM-D9D7T_S82_E1-50,0.265031954
SM-D9D7U_S17_E1-50,0.01117622
SM-D9D7U_S20_E1-50,0.425869326
SM-D9D7U_S21_E1-50,0.17205571
SM-D9D7U_S23_E1-50,0.257892822
SM-D9D7U_S25_E1-50,0.467815667
SM-D9D7U_S27_E1-50,0.47066887
SM-D9D7U_S50_E1-50,0.46072612
SM-D9D7U_S57_E1-50,0.444179959
SM-D9D7U_S60_E1-50,0.626357128
SM-D9D7U_S63_E1-50,0.64509951
SM-D9D7U_S66_E1-50,0.602264734
SM-D9D7U_S67_E1-50,0.303200873
SM-D9D7U_S68_E1-50,0.138980308
SM-D9D7U_S72_E1-50,0.476956913
SM-D9D7Z_S19_E1-50,0.399485885
SM-D9D7Z_S25_E1-50,0.602391074
SM-D9D7Z_S34_E1-50,0.091478302
SM-D9D7Z_S40_E1-50,0.769431904
SM-D9D7Z_S45_E1-50,0.559694119
SM-D9D7Z_S48_E1-50,0.412926616
SM-D9D7Z_S50_E1-50,0.691183475
SM-D9D7Z_S54_E1-50,0.736386447
SM-D9D7Z_S55_E1-50,0.390663861
SM-D9D7Z_S58_E1-50,0.183389852
SM-D9D7Z_S60_E1-50,0.370880613
SM-D9D7Z_S61_E1-50,0.702143804
SM-D9D7Z_S76_E1-50,0.466405488
SM-D9D7Z_S91_E1-50,0.307001848
SM-D9D81_S18_E1-50,0.290296964
SM-D9D81_S22_E1-50,0.790377173
SM-D9D81_S31_E1-50,0.654084726
SM-D9D81_S35_E1-50,0.232585421
SM-D9D81_S37_E1-50,0.602854134
SM-D9D81_S42_E1-50,0.358483727
SM-D9D81_S53_E1-50,0.347575219
SM-D9D81_S58_E1-50,0.50317615
SM-D9D81_S75_E1-50,0.686157255
SM-D9D81_S81_E1-50,0.108962036
SM-D9D82_S29_E1-50,0.505121046
SM-D9D82_S60_E1-50,0.411694373
SM-D9D82_S66_E1-50,0.662863495
SM-D9D82_S69_E1-50,0.279535206
SM-D9D82_S71_E1-50,0.856352781
SM-D9D82_S79_E1-50,0.745432173
SM-D9D82_S89_E1-50,0.672415833
SM-D9D83_S26_E1-50,0.369341349
SM-D9D83_S30_E1-50,0.615766091
SM-D9D83_S31_E1-50,0.47112422
SM-D9D83_S37_E1-50,0.54768781
SM-D9D83_S42_E1-50,0.408092332
SM-D9D83_S52_E1-50,0.748034228
SM-D9D83_S59_E1-50,0.477308712
SM-D9D83_S69_E1-50,0.563170101
SM-D9D83_S94_E1-50,0.841009763
SM-D9D88_S73_E1-50,0.379075254
SM-D9D88_S74_E1-50,0.353394703
SM-D9D88_S75_E1-50,0.399771398
SM-D9D88_S77_E1-50,0.387390255
SM-D9D88_S78_E1-50,0.444774447
SM-D9D88_S79_E1-50,0.394016701
SM-D9D88_S81_E1-50,0.365851068
SM-D9D88_S94_E1-50,0.795326019
SM-D9D89_S19_E1-50,0.67337642
SM-D9D89_S33_E1-50,0.30999356
SM-D9D89_S42_E1-50,0.458328101
SM-D9D89_S82_E1-50,0.235431632
SM-D9D8A_S11_E1-50,0.820957119
SM-D9D8A_S18_E1-50,0.783721079
SM-D9D8A_S30_E1-50,0.591540291
SM-D9D8A_S46_E1-50,0.624408862
SM-D9D8A_S74_E1-50,0.44999616
SM-D9D8A_S77_E1-50,0.741938453
SM-D9D8A_S85_E1-50,0.60791517
SM-D9D8B_S18_E1-50,0.176529449
SM-D9D8B_S27_E1-50,0.032392988
SM-D9D8B_S49_E1-50,0.546354009
SM-D9D8B_S50_E1-50,0.533366215
SM-D9D8B_S74_E1-50,0.646436276
SM-D9D8L_S10_E1-50,0.75165949
SM-D9D8L_S11_E1-50,0.296502602
SM-D9D8L_S17_E1-50,0.440924201
SM-D9D8L_S18_E1-50,0.793525473
SM-D9D8L_S27_E1-50,0.654646118
SM-D9D8L_S29_E1-50,0.604401495
SM-D9D8L_S33_E1-50,0.501571312
SM-D9D8L_S36_E1-50,0.103861323
SM-D9D8L_S37_E1-50,0.737941553
SM-D9D8L_S59_E1-50,0.271931512
SM-D9D8L_S65_E1-50,0.426623014
SM-D9D8L_S66_E1-50,0.234702136
SM-D9D8L_S67_E1-50,0.405382551
SM-D9D8L_S68_E1-50,0.225582657
SM-D9D8L_S70_E1-50,0.090046458
SM-D9D8L_S71_E1-50,0.676534314
SM-D9D8L_S79_E1-50,0.584641149
SM-D9D8M_S05_E1-50,0.815284413
SM-D9D8M_S06_E1-50,0.531162125
SM-D9D8M_S12_E1-50,0.032388433
SM-D9D8M_S13_E1-50,0.428848457
SM-D9D8M_S19_E1-50,0.473492282
SM-D9D8M_S23_E1-50,0.027762583
SM-D9D8M_S25_E1-50,0.809362666
SM-D9D8M_S34_E1-50,0.572191703
SM-D9D8M_S37_E1-50,0.731769652
SM-D9D8M_S47_E1-50,0.624496194
SM-D9D8M_S54_E1-50,0.598046586
SM-D9D8M_S81_E1-50,0.364816865
SM-D9D8M_S82_E1-50,0.329455944
SM-D9D8M_S83_E1-50,0.400550793
SM-D9D8M_S84_E1-50,0.353920273
SM-D9D8M_S85_E1-50,0.350224342
SM-D9D8M_S86_E1-50,0.174054192
SM-D9D8M_S87_E1-50,0.383843049
SM-D9D8M_S94_E1-50,0.37935193
SM-D9D8M_S95_E1-50,0.487234934
SM-D9D8N_S02_E1-50,0.712283046
SM-D9D8N_S03_E1-50,0.433109334
SM-D9D8N_S06_E1-50,0.285693769
SM-D9D8N_S09_E1-50,0.531948411
SM-D9D8N_S11_E1-50,0.689237429
SM-D9D8N_S13_E1-50,0.594035563
SM-D9D8N_S14_E1-50,0.293612393
SM-D9D8N_S15_E1-50,0.714430664
SM-D9D8N_S18_E1-50,0.360584256
SM-D9D8N_S20_E1-50,0.446543117
SM-D9D8N_S25_E1-50,0.734692569
SM-D9D8N_S34_E1-50,0.56884018
SM-D9D8N_S36_E1-50,0.522044896
SM-D9D8T_S25_E1-50,0.624359786
SM-D9D8T_S26_E1-50,0.738971503
SM-D9D8T_S28_E1-50,0.424843945
SM-D9D8T_S30_E1-50,0.378822308
SM-D9D8T_S31_E1-50,0.33358607
SM-D9D8T_S33_E1-50,0.432477354
SM-D9D8T_S34_E1-50,0.438263965
SM-D9D8T_S36_E1-50,0.411841297
SM-D9D8T_S37_E1-50,0.80029504
SM-D9D8T_S39_E1-50,0.69932255
SM-D9D8T_S49_E1-50,0.476321612
SM-D9D8T_S59_E1-50,0.543262774
SM-D9D8T_S60_E1-50,0.559475395
SM-D9D8T_S61_E1-50,0.455977819
SM-D9D8T_S68_E1-50,0.760314905
SM-D9D8T_S71_E1-50,0.089427649
SM-D9D8T_S73_E1-50,0.543312155
SM-D9D8T_S88_E1-50,0.613446257
SM-D9D8T_S96_E1-50,0.540442423
SM-D9D8U_S34_E1-50,0.74651991
SM-D9D8U_S35_E1-50,0.513872908
SM-D9D8U_S41_E1-50,0.36846923
SM-D9D8U_S45_E1-50,0.475834415
SM-D9D8U_S46_E1-50,0.522939268
SM-D9D8U_S62_E1-50,0.607734089
SM-D9D8U_S63_E1-50,0.467649264
SM-D9D8U_S70_E1-50,0.559657721
SM-D9D8U_S75_E1-50,0.569085249
SM-D9D8U_S77_E1-50,0.325143301
SM-D9D8U_S83_E1-50,0.545448852
SM-D9D8U_S87_E1-50,0.329086604
SM-D9D8U_S91_E1-50,0.101926086
SM-D9D8U_S92_E1-50,0.719056752
SM-D9D8V_S01_E1-50,0.284092394
SM-D9D8V_S05_E1-50,0.373865554
SM-D9D8V_S07_E1-50,0.47333191
SM-D9D8V_S11_E1-50,0.517866012
SM-D9D8V_S14_E1-50,0.540376399
SM-D9D8V_S27_E1-50,0.002859429
SM-D9D8V_S28_E1-50,0.744576579
SM-D9D8V_S29_E1-50,0.528086786
SM-D9D8V_S41_E1-50,0.620039032
SM-D9D8V_S46_E1-50,0.517420053
SM-D9D8V_S50_E1-50,0.587897399
SM-D9D8V_S63_E1-50,0.54225818
SM-D9D8W_S01_E1-50,0.449256384
SM-D9D8W_S02_E1-50,0.391048976
SM-D9D8W_S03_E1-50,0.412242725
SM-D9D8W_S05_E1-50,0.36398993
SM-D9D8W_S06_E1-50,0.406928226
SM-D9D8W_S07_E1-50,0.299895073
SM-D9D8W_S09_E1-50,0.467527639
SM-D9D8W_S10_E1-50,0.389376353
SM-D9D8W_S11_E1-50,0.402281822
SM-D9D8W_S13_E1-50,0.565696564
SM-D9D8W_S14_E1-50,0.78475944
SM-D9D8W_S15_E1-50,0.481916457
